B1,B2,B3
2315,658,ghrANatarpaNa
2316,658,mahAkAntA
2317,659,vinighna
2318,659,sthita
2319,659,pratizI
2320,660,dviradAzana
2321,660,bhUrja
2322,660,agnisparza
2323,660,muktivat
2324,660,pratidvIpam
2325,661,puromukha
2326,661,nityAnandarasa
2327,661,paracintA
2328,662,nAtinirvRtti
2329,663,caNDakara
2330,663,dAkSAyaNyagnipraveza
2331,663,kuk
2332,663,prAsaGgika
2333,663,viTThalastavarAja
2334,663,lepakara
2335,664,svabhAvaja
2336,664,pratyudAvraj
2337,664,gaumaya
2338,664,saubhAgyavardhinI
2339,665,muNDIrikA
2340,665,pratyAmnAya
2341,665,kSiti
2342,666,pATaladruma
2343,667,SaTsthalAnubhava
2344,667,puruSottamakSetramAhAtmya
2345,667,tuSAratviS
2346,667,kArayiSNu
2347,667,kAvaTikA
2348,667,viSAgnipa
2349,668,avadAnIya
2350,668,tulyakakSa
2351,668,kuDyacchedya
2352,668,brahmANDakaTAha
2353,669,varNapuSpI
2354,669,navaphalikA
2355,669,vIrapAna
2356,669,bahudevatA
2357,669,sindhUpala
2358,669,vigAh
2359,670,budhanADi
2360,670,tamaprabhA
2361,670,haripaNDitIya
2362,670,kuThArikA
2363,670,sudhAvat
2364,670,undapura
2365,671,nadImAtRka
2366,672,naJartha
2367,673,aGgulija
2368,673,ekapArthiva
2369,673,sahasramUrdhazravaNAkSinAsika
2370,673,uccarita
2371,673,pratibhAga
2372,673,seSmIyANa
2373,674,anabhra
2374,674,prayiyu
2375,674,samupacAra
2376,675,yamerukA
2377,676,dhemAtra
2378,676,hAraphalaka
2379,676,SaTcakrabheda
2380,677,pathikAya
2381,677,prasavadharman
2382,677,aurmya
2383,677,bhuvanapAvanI
2384,677,variSThaka
2385,677,jhaNajhaNAyita
2386,678,lokavikruSTa
2387,678,peyAlam
2388,678,vArikheDagrAma
2389,679,nArAyaNasaras
2390,679,pretapaTaha
2391,680,arIhaNa
2392,681,mAgadhikA
2393,681,nandavardhana
2394,681,kuraGganAbhi
2395,681,manaka
2396,682,siMhAjina
2397,683,upamita
2398,684,kaluSaya
2399,684,vizvAsakAraka
2400,685,vihArabhUmi
2401,685,vRkta
2402,686,adaNDavAsika
2403,686,savAcas
2404,686,kiMgotra
2405,687,samudronmAdana
2406,687,svayamAhRta
2407,687,vidUram
2408,687,kAlAntarAvRta
2409,687,paurNamAsI
2410,688,bhUtabrahman
2411,688,vismayakara
2412,688,prAkpada
2413,689,pravAlaka
2414,689,akSiloman
2415,689,akSAramadyamAMsAda
2416,689,lohamekhalA
2417,690,Akhanikabaka
2418,690,candragrahaNa
2419,690,nArAcI
2420,690,AcchedanI
2421,690,vibhUvasu
2422,691,tejomantha
2423,691,zUramAna
2424,691,sImantavat
2425,691,yUthaparibhraSTa
2426,691,vasumatIpariNaya
2427,691,dehAntara
2428,692,sumnayu
2429,692,yuktibhis
2430,692,jigariSu
2431,692,saMsveda
2432,693,jyotirvid
2433,693,daityAhorAtra
2434,693,markaTahrada
2435,693,kATipya
2436,693,sukUrkura
2437,694,IJj
2438,694,diGmukha
2439,695,lagnavAda
2440,695,utpiSTa
2441,695,niyogArtha
2442,695,adrirAja
2443,696,haMsa
2444,696,AsaTa
2445,697,mahAsarasvatIstotra
2446,698,yathArasam
2447,698,devAtideva
2448,699,parNanAla
2449,699,kalpapradIpikA
2450,699,ratnacUDa
2451,699,ruSTa
2452,699,bhojanArthin
2453,699,sugandhisIha
2454,700,cirotsuka
2455,700,arvAkSaSTha
2456,700,rAjatAdri
2457,701,nItizAstra
2458,701,nistras
2459,701,vAcyArtha
2460,702,havirbhuj
2461,702,pAtra
2462,702,paphaka
2463,702,zrIkAra
2464,702,dhArAGga
2465,702,kanATha
2466,703,varuNAvAsa
2467,703,Azcaryatva
2468,703,varadahasta
2469,703,kapIta
2470,703,Apatya
2471,703,vimArgaga
2472,704,dIptazakti
2473,704,devanikAya
2474,705,paramArthatA
2475,705,phalpha
2476,705,akSakuzala
2477,705,paripravRt
2478,705,pratikUlAcarita
2479,706,kaMsIya
2480,706,annapatnI
2481,706,svayaMvaraprabhA
2482,706,mahAvairAja
2483,706,yamakoTi
2484,706,ghanavyUha
2485,707,kinATa
2486,707,bhakSakAra
2487,707,suvRtta
2488,707,nIvI
2489,708,svarNakRt
2490,708,naDuvAha
2491,708,saindhava
2492,709,syanna
2493,709,paTTi
2494,710,madhvala
2495,710,vyuSita
2496,710,la
2497,710,zvabhrita
2498,710,maGkhAya
2499,711,tRNAJjana
2500,711,cittI
2501,711,sarvasukhaduHkhanirabhinandin
2502,711,karuNApara
2503,711,zardha
2504,712,mahAmAMsI
2505,712,bhavAnandI
2506,712,kSaNaprakAzA
2507,712,zakradaivata
2508,712,ekasabha
2509,713,sAMkRtyAyana
2510,714,kaitavI
2511,714,cartya
2512,714,aSTa
2513,714,zaMkarapattra
2514,714,svavAJchA
2515,715,bhargAyaNa
2516,715,asAMprata
2517,715,sacakra
2518,716,pinvamAna
2519,716,ayajJadatta
2520,716,vizrita
2521,717,samApa
2522,717,saMsmaraNIyazobha
2523,717,yuSmadvAcya
2524,718,svastida
2525,718,zirodhi
2526,719,avazyam
2527,719,kAyacikitsA
2528,720,vIrataru
2529,720,abhighrA
2530,720,apiSTuta
2531,720,dAnavapUjita
2532,720,jayAtmaja
2533,721,duhitRtva
2534,721,jambhAribhujastambhana
2535,721,jano
2536,721,puruSAntarAtman
2537,721,pAvakArcis
2538,721,apaveST
2539,722,bahudhanvin
2540,722,pariharaNa
2541,723,nididhyAsu
2542,723,yakSAdhipati
2543,723,mUrdhvan
2544,724,vivekaviraha
2545,725,bAlAkavaca
2546,726,pheluka
2547,726,aJjihiSA
2548,727,arkakASTha
2549,727,prasRtAgrapradAyin
2550,727,vizvajanInavRtti
2551,727,zrIdAmezvaravallabhA
2552,728,abhyukta
2553,728,kSipyat
2554,729,jaihmya
2555,729,vikAramaya
2556,729,sarvakAJcana
2557,730,saMgrahaNIratna
2558,730,yathopadiSTam
2559,730,sUktAmRtapunaruktopadaMzanadazana
2560,730,devIrApasaka
2561,730,abhiprApta
2562,731,drAviNodasa
2563,731,pAMsupizAca
2564,731,lambajyA
2565,731,kAzmIraka
2566,731,AtRp
2567,731,paThitavya
2568,732,upaghrA
2569,732,vipratApasa
2570,732,anaikAnta
2571,732,vizuSka
2572,733,rohas
2573,734,mukharekhA
2574,734,mahAkaruNA
2575,734,kumata
2576,734,padArthatattva
2577,734,hikkala
2578,734,cintApara
2579,735,akRtta
2580,736,rAjarAjezvara
2581,736,saMvatsarasattrasad
2582,736,grAhakatva
2583,737,kartRbhUta
2584,737,strIpratyayaprakaraNa
2585,737,jyotsnAmaya
2586,737,mitamedha
2587,738,ahnAya
2588,738,potrAyudha
2589,738,rasikajIvana
2590,738,pakSabala
2591,738,mantrikA
2592,739,zItalajala
2593,739,karikusumbhaka
2594,739,tatraskandha
2595,739,aSTAGgArghya
2596,739,loSTadhara
2597,740,jyeSThasAmaka
2598,740,tigmakara
2599,740,badh
2600,740,upastrI
2601,740,tArakajit
2602,740,dazazatAra
2603,741,nAgamudra
2604,742,ninRttavat
2605,742,vibhAgavat
2606,742,prabodhin
2607,742,paJcapaJcin
2608,743,ardhavainAzika
2609,743,zrIpativyavahArasamuccaya
2610,743,bhedasaha
2611,743,UrdhvasaMhanana
2612,743,apratikUla
2613,743,paiyUSa
2614,744,dhanvana
2615,744,utsAhazakti
2616,744,kaustubhIya
2617,744,zatrulumpa
2618,745,raJjanatva
2619,745,dRtivAtavata
2620,746,zIlita
2621,746,drUNa
2622,746,SASTha
2623,746,sunvat
2624,746,manthapAtra
2625,746,madrasaveza
2626,747,vAGga
2627,747,pauNDramatsyaka
2628,747,avapAta
2629,747,priyeNa
2630,747,vivarNa
2631,747,sudhAbhavana
2632,748,jAtazmazru
2633,748,ekatA
2634,748,naukA
2635,748,bhadrabhaTa
2636,748,kAmajAla
2637,748,nityajvara
2638,749,zrIkaNThanilaya
2639,749,kaiTabhadviS
2640,749,avyatikIrNa
2641,749,DoDIyA
2642,749,zUrabhUmi
2643,750,satyasaMdhA
2644,750,rANAyanIputra
2645,750,upajman
2646,750,taraNDapAdA
2647,750,sAyaMsUrya
2648,750,nyAyavidyA
2649,751,zukrazoca
2650,752,zAsitR
2651,752,durnyasta
2652,752,sarpatva
2653,752,atRpta
2654,752,nRsiMhapaddhati
2655,753,bhUtabhASita
2656,754,klamin
2657,754,parigras
2658,754,kAlam
2659,754,ahobala
2660,755,AyudhapizAcI
2661,756,kRSNatAla
2662,757,cetanASTaka
2663,757,nIlaghora
2664,758,pulindikA
2665,758,aJjasa
2666,758,vakrolaka
2667,758,vAmanAkRti
2668,759,vellikA
2669,759,daNDAkhya
2670,759,tantvagrIya
2671,759,ucchedanIya
2672,759,nyAyapadArthamAlA
2673,759,vAyuloka
2674,760,caNaka
2675,760,surAdhyakSa
2676,761,bhojanasUtra
2677,761,tAtsthya
2678,761,abhisArikA
2679,761,phalguvRnta
2680,762,mohita
2681,763,dhanvantaridarpabhaGga
2682,764,zatapathIya
2683,765,anuruddha
2684,766,AtmadevatA
2685,767,mAndArava
2686,767,aMhaspatya
2687,767,lobhAnvita
2688,767,aupavastha
2689,767,kUrmapRSTha
2690,768,jayasena
2691,769,bhUmipuraMdara
2692,769,Asphota
2693,769,vastrarajanI
2694,769,picukIya
2695,770,vrIhin
2696,770,sthirA
2697,770,vAduli
2698,770,marmacara
2699,770,udvApa
2700,770,sahasrAvartakatIrtha
2701,771,kapidhvaja
2702,771,janduraka
2703,771,dundubhisvana
2704,772,sopAnamAlA
2705,772,arUSa
2706,773,satrapam
2707,773,pArSadaTIkA
2708,773,vakrima
2709,773,prANarodha
2710,774,navaviMzati
2711,774,zikhAbharaNa
2712,774,vanabarbarikA
2713,774,kSemendra
2714,774,vAtavasti
2715,774,AjihIna
2716,775,alatikA
2717,775,vatsAra
2718,775,kumantrin
2719,775,mahAdevabhaTTa
2720,775,ahoratna
2721,776,heluya
2722,777,cintAkula
2723,777,pratijJeya
2724,777,lomazA
2725,777,bhUtamArI
2726,777,paryAsana
2727,778,lambikAkokilA
2728,778,girilakSmaNa
2729,778,pAcIkaTu
2730,778,karatAlaka
2731,778,jhAM
2732,778,daMzaka
2733,779,svAgatA
2734,779,ambaracara
2735,779,avibhAvana
2736,779,dharmAyana
2737,779,mAdhavaprAcI
2738,780,candana
2739,780,himottarIya
2740,780,sarvazabdaga
2741,780,jalapUruSa
2742,781,manuSyaprakRti
2743,781,vyAsaJj
2744,781,vibhAjaka
2745,781,lakSmIsahodara
2746,782,AvabhRtya
2747,782,karAlAkSa
2748,782,coritaka
2749,782,sammRj
2750,782,arogyatA
2751,783,kSayamAsa
2752,783,bahuzAstrajJa
2753,783,sAtrAjita
2754,784,apavAdya
2755,784,prayAsa
2756,784,bhadravAc
2757,784,bhUpati
2758,784,madrastrI
2759,785,madrahrada
2760,785,tamas
2761,785,utkuc
2762,785,rUpabhAgAnubandha
2763,785,atipAtita
2764,785,svadhIti
2765,786,nAvikanAyaka
2766,786,pratIhAratva
2767,787,paricRt
2768,787,camupati
2769,788,viSatinduka
2770,788,dharmaruci
2771,789,rAjasaMsad
2772,790,zrutavismRta
2773,790,bhiSmiSTA
2774,790,anavagraha
2775,791,sthAvarAdi
2776,791,AzvAsa
2777,792,havirgandhA
2778,792,jalaha
2779,792,pazuvardhana
2780,793,dulArabhaTTAcArya
2781,793,bANAsura
2782,793,kAzvarI
2783,794,pativrataguNa
2784,794,svargasthita
2785,794,pAnIyaphala
2786,794,saptamASTama
2787,794,prAgabhAvavijJAna
2788,794,nigamAkhyakoza
2789,795,sutiktaka
2790,795,zvasanotsuka
2791,795,muJcaka
2792,795,avanIpati
2793,795,nirghAtana
2794,795,mahAlakSmIkalpa
2795,796,mantraratnAkara
2796,797,prayogAtizaya
2797,798,glAsnu
2798,798,tadanusaraNakrameNa
2799,798,anunmatta
2800,798,ninAdin
2801,799,lokapitAmaha
2802,799,latAveSTita
2803,799,aviSamam
2804,799,sattama
2805,799,videzavAsa
2806,800,tapAtyaya
2807,800,kazeru
2808,800,parimohita
2809,801,zubhaprada
2810,801,saMyad
2811,802,naidAna
2812,802,yamadvitIyAvrata
2813,803,puNyajala
2814,803,kaNabhuj
2815,803,autkSepa
2816,803,dhiti
2817,803,agrabIja
2818,803,vAyasa
2819,804,kulAkulanakSatra
2820,804,vipAzin
2821,805,sAru
2822,805,gotrabhid
2823,805,yazasyu
2824,805,mahAnagna
2825,805,arthapAla
2826,806,projjhana
2827,806,vAyupracyuta
2828,807,aniyukta
2829,808,tumbikA
2830,808,dezikavijaya
2831,808,yathArthita
2832,809,zvetAtapatra
2833,809,vicarcI
2834,809,mehaghnI
2835,810,caturviMzatisAhasra
2836,810,zAlisUrya
2837,810,subandhanavimocana
2838,810,sUryApIDa
2839,810,vizeSamati
2840,810,dardruNa
2841,811,vizAlapurI
2842,811,dugdhAgra
2843,811,zuddhasAra
2844,811,yonipoSaNa
2845,811,mahAsarasvatIstotra
2846,811,valbh
2847,812,nagarabAhu
2848,812,jhillIkaNTha
2849,812,aMzu
2850,812,prAsAdagarbha
2851,812,zapathya
2852,812,minna
2853,813,lakSazloka
2854,813,sAneyI
2855,814,uccaiHkula
2856,814,agranakha
2857,814,vilAsarasikA
2858,815,hRdayadIpa
2859,815,upayaSTR
2860,815,karbudAra
2861,815,prakAzAditya
2862,815,kaNT
2863,816,saMskRtatva
2864,816,vikalpatva
2865,816,pattraprakAza
2866,816,savitRprasUta
2867,817,hAruka
2868,818,kauTabhI
2869,818,vikrayika
2870,818,chAttragaNDa
2871,819,Ahulya
2872,819,kASThAgAra
2873,819,zubhra
2874,819,pArijAtavRttakhaNDa
2875,820,vibuddhacUta
2876,820,yuktarasA
2877,820,kuSThahara
2878,820,raNamUrdhan
2879,821,upadAtR
2880,821,manoramApariNayanacarita
2881,821,kRtajanman
2882,821,laghUdumbarikA
2883,821,nAstitva
2884,822,abhivRS
2885,822,kukSa
2886,822,rajatabhAjana
2887,822,bhojanabhANDa
2888,822,unmanaska
2889,823,nirmArjanIya
2890,823,bANamokSaNa
2891,823,karada
2892,823,lakSasvastikavratodyApana
2893,824,vemanya
2894,824,rASTrabheda
2895,824,govIrya
2896,824,vaitaraNIdAna
2897,824,raktagraha
2898,824,prabhUtaka
2899,825,padAnuzAsana
2900,825,goSpadatRtIyAvrata
2901,825,upalipsA
2902,825,sigatA
2903,826,turazravas
2904,826,saMkSepayogavAsiSTha
2905,826,pratiyodha
2906,826,zaMkarakiMkara
2907,826,murala
2908,827,raGganAthamAhAtmya
2909,827,yogamAyA
2910,827,zubhrayAvan
2911,827,nabhaHpAntha
2912,827,saudhAkara
2913,827,ghamaghamArava
2914,828,bhogigandhikA
2915,828,ekarAzi
2916,829,trivartmagA
2917,829,pracIra
2918,829,pispRkSu
2919,830,grahAzin
2920,831,anurodha
2921,831,avIraghnastha
2922,832,puruSAvatAra
2923,832,bANapathAtIta
2924,832,nAmabibhratin
2925,833,khaNDa
2926,833,SaDjagrAma
2927,833,vAyuhIna
2928,834,uddal
2929,834,lUnI
2930,834,dhArmikatva
2931,834,devitamA
2932,835,vAmakukSi
2933,835,dyUtakAraka
2934,835,nUtna
2935,835,rAmavANa
2936,835,aruNayuj
2937,835,pare
2938,836,saulAbhya
2939,836,vipanyayA
2940,836,svaramaJjarI
2941,836,sadru
2942,837,akRtya
2943,837,avanatamukha
2944,837,zairIyaka
2945,837,zastraniryANa
2946,837,agnimAndya
2947,838,anukrI
2948,838,abhivIkSita
2949,839,anupadam
2950,839,vIkSaNa
2951,839,sudarzanamahAmantra
2952,839,vinayAdityapura
2953,840,sAmrAjyalakSmIpIThikA
2954,840,mallakoSTa
2955,840,zailezaliGga
2956,841,jitatara
2957,841,pratyupAkaraNa
2958,841,Anurohati
2959,841,zvabhramukha
2960,841,truT
2961,841,parivyaktam
2962,842,kapotakIya
2963,842,subuddhimizra
2964,842,vyapadezaka
2965,842,samabhiniHsRta
2966,842,IrSy
2967,842,kAzU
2968,843,kAmadaminI
2969,843,cakraguccha
2970,843,supralApa
2971,843,mantroddhArakoza
2972,844,sAkAGkSam
2973,844,brAhmaNItva
2974,845,kumbheSTakA
2975,845,nRsiMhasahasranAmastotra
2976,845,vakrin
2977,845,vinAzita
2978,846,dvAravRtta
2979,847,pariziSTa
2980,847,mRtyuMjayadhyAna
2981,848,veGkaTAcala
2982,848,mahAhAsa
2983,849,strIsvarUpin
2984,849,kiSkindha
2985,849,sitalazuna
2986,849,gajayodhin
2987,850,medaskRt
2988,850,tartavya
2989,850,mahApakSa
2990,850,zakalyeSin
2991,851,maNDapIThikA
2992,851,zAntisoma
2993,851,vAcAsahAya
2994,851,bhavanAtha
2995,852,zaizika
2996,852,samRddhivRddhilAbha
2997,852,loSTAkSa
2998,852,kRtikara
2999,852,yugazamya
3000,852,nIlotsargapaddhati
3001,853,cAruveSa
3002,853,adaNDa
3003,853,nAkasad
3004,853,abhicakSya
3005,854,bhogigandhikA
3006,854,alolatva
3007,854,suprasiddhapadamaJjarI
3008,854,laghupuSpa
3009,855,dakSiNArdhya
3010,855,viSNuvAhya
3011,855,sarvatazcakSus
3012,856,parvatAvRdh
3013,856,abhyArohuka
3014,856,veNAtaTa
3015,856,sabhA
3016,856,vasti
3017,856,vATikA
3018,857,vedavilAsinI
3019,858,enA
3020,858,laghugodhUma
3021,859,kuvIrA
3022,859,yaviSThavat
3023,859,nabhaHprabheda
3024,859,avaduh
3025,860,AgatAstha
3026,860,mAtrAzitIya
3027,860,prAkRtakAmadhenu
3028,860,nAgarasena
3029,861,zArdUlamRgasevita
3030,861,krodhin
3031,861,lakSmIsarasvatI
3032,861,ghRtazcut
3033,861,sanigaDacaraNatva
3034,862,samantikam
3035,862,strI
3036,862,varSakRtya
3037,863,zallakIdrava
3038,863,candratAraka
3039,863,madhyAntavibhAgazAstra
3040,864,vadamAna
3041,864,nirmaj
3042,864,mAheyI
3043,865,guNatas
3044,866,sudhAsU
3045,867,dravyanizcaya
3046,867,pratihAragoptrI
3047,868,karketila
3048,869,bhUripAza
3049,870,apUrvapada
3050,870,tulikA
3051,870,ghUrNikA
3052,870,sthAlapathika
3053,871,kSapAkara
3054,871,panasa
3055,871,mRSTakuNDala
3056,871,adhyApaka
3057,872,puSTipati
3058,872,vAlikAjya
3059,872,ketumAlin
3060,872,pUrNAyus
3061,872,mahauSadhi
3062,872,sAkSata
3063,873,puSkarAya
3064,873,dRzyatA
3065,873,asadAgraha
3066,873,uttabdhi
3067,873,kUNita
3068,873,saRSika
3069,874,sAbhizaGka
3070,874,prAtaHsaMdhyAvandana
3071,875,bAlakavi
3072,875,dazavidha
3073,876,mAnakSati
3074,876,siddhajana
3075,876,uhU
3076,877,hiraNyagadAdAna
3077,877,AdhAya
3078,877,apasyA
3079,877,AdityavarNa
3080,878,sarvajJatva
3081,878,tiriTa
3082,878,sAmya
3083,878,sapatnIspardhA
3084,879,atijala
3085,879,rAmaja
3086,879,saMsargavat
3087,879,bhinnAJjanAkAra
3088,879,zoSaNa
3089,880,pratiharSaNa
3090,880,zIlendrabodhi
3091,880,alAtazanti
3092,880,vastavyatA
3093,880,svedavAri
3094,881,samupasaMhRta
3095,882,niHzvAsa
3096,882,bhagadatta
3097,882,azvakovida
3098,882,saumamitrika
3099,882,piJjeTa
3100,882,pradhAnAhuti
3101,883,kAlavRntI
3102,883,sAMgrAmikaparicchada
3103,884,upasaraNa
3104,885,vAstuka
3105,886,guNavipramukta
3106,887,kSoda
3107,887,aGgasparza
3108,887,mahAtapa
3109,888,goze
3110,888,ghRNAcakSus
3111,888,kisalayakarA
3112,888,devaguru
3113,888,bhASyapradIpoddyotana
3114,888,karpara
3115,889,laghuvAyustuti
3116,889,saumaGgala
3117,889,bRhannIlatantra
3118,889,mokalin
3119,890,tUbara
3120,890,samacodita
3121,891,navatantu
3122,891,puNDhra
3123,891,samAnAdhikaraNa
3124,891,harivijaya
3125,891,ghrA
3126,891,kadAkAra
3127,892,ardharAtrArdhadivasa
3128,893,adAzvas
3129,893,navAmbara
3130,893,aGgadIya
3131,893,danturaka
3132,894,tvaM
3133,895,tindula
3134,895,sanmitra
3135,895,himasruti
3136,896,zabdAdhyAhAra
3137,896,nireka
3138,896,saMdhigupta
3139,897,rAjin
3140,897,prANi
3141,897,madhurapralApin
3142,898,kaTacchu
3143,898,kagittha
3144,898,Urv
3145,898,mahAkalA
3146,899,prathamaviraha
3147,899,sarasiruhasUnu
3148,899,suvacasyA
3149,899,pUtagandha
3150,899,lalitAgadyanirUpaNa
3151,900,dvArastha
3152,901,auSNya
3153,901,sUryApAya
3154,901,dvara
3155,901,puSpasUtrabhASya
3156,901,cic
3157,902,bIja
3158,902,utkramaNIya
3159,903,saubhAgyodaya
3160,903,pazcAddvArika
3161,903,pUrtadharma
3162,903,dUrza
3163,904,upakvANa
3164,904,sakman
3165,904,vyaparopaNa
3166,904,avasAnika
3167,904,mukhadaghna
3168,905,sAnasi
3169,906,bhAsakarNa
3170,907,paradravyApahAraka
3171,907,kaTTana
3172,907,suvRSTi
3173,907,sUkSmabadarI
3174,907,AnuSaGgikatva
3175,907,vyAjanidrita
3176,908,buddhadravya
3177,909,amburuhA
3178,909,maNistambha
3179,909,zikhAsUtra
3180,910,vizvamaha
3181,910,prakRtivat
3182,910,kaNTakalatA
3183,910,jhaSa
3184,910,samidha
3185,911,atibhR
3186,911,skabhana
3187,911,dharmameghadhyAna
3188,911,tattvadIpana
3189,912,azvazAlA
3190,912,rAjakrayaNI
3191,912,tadrUpatva
3192,913,sArasapriyA
3193,913,maGgura
3194,913,vyAkulitamanas
3195,914,vaMzodbheda
3196,914,adhvan
3197,914,dasyuhantama
3198,914,pItamAkSika
3199,914,nArAyaNAya
3200,914,sarvapuNya
3201,915,pAradaNDaka
3202,916,karuNAvRtti
3203,916,phAlgunamAhAtmya
3204,916,adharA
3205,917,paniSTha
3206,917,paJcavadanastotra
3207,917,bhATTazabdenduzekhara
3208,917,vRkSacchAya
3209,917,gaGgAdhararasa
3210,918,sarvasUkta
3211,918,evaMvizeSaNa
3212,918,dhunvat
3213,919,SoDazapakSazAyin
3214,919,gharSaNa
3215,920,mAyuka
3216,920,ApUra
3217,920,AtmagatyA
3218,921,yajuSTama
3219,921,granthibheda
3220,921,hAviryajJiya
3221,921,romapulaka
3222,921,tAlukA
3223,922,sImApAla
3224,922,dUrIbhU
3225,922,saMdhyAvandanamantra
3226,922,srukpraNAlikA
3227,923,dvipuruSA
3228,923,devyupaniSad
3229,924,ArogyA
3230,924,gUDhArtha
3231,924,pAJcadaza
3232,924,sacchUdrAcAra
3233,924,yugmat
3234,924,turaMgasthAna
3235,925,raktapiNDAlu
3236,925,mahAnADI
3237,925,vrajapaddhati
3238,925,prAyazcittika
3239,925,vaiyAghrya
3240,926,sthUlazIrSikA
3241,926,vastrayugala
3242,927,nalla
3243,927,khaJjarITI
3244,927,zvovijayin
3245,927,rasagAndhAra
3246,928,sItAsahasranAmastotra
3247,928,karmArambha
3248,928,hariNekSaNA
3249,928,aDD
3250,928,kRSNajaTA
3251,928,sphAtimat
3252,929,kevuka
3253,929,mahAzAlvaNa
3254,929,vivas
3255,929,rAmAryA
3256,929,saMhan
3257,929,dIrghabAhugarvita
3258,930,krItApati
3259,930,taptalomaza
3260,930,adanIya
3261,931,zaubhAyanya
3262,931,ArAti
3263,932,saMsarpaddhvajinIvimardavilasaddhUlImaya
3264,932,rAjastrI
3265,932,vidikcaGga
3266,932,paritam
3267,933,rathanirhrAda
3268,934,anuvyAhArin
3269,934,iSTAzva
3270,934,bhRtyA
3271,934,palapIyUSalatA
3272,934,vAkyAlaMkAra
3273,935,lokavartana
3274,935,jaghanye
3275,935,pANDavAbhIla
3276,936,jAtavedasya
3277,937,anusaMrabh
3278,937,dyuvanI
3279,937,utkutuka
3280,937,mArDAkava
3281,938,sthalezaya
3282,939,uccalita
3283,939,arthabheda
3284,939,purastAjjapa
3285,939,dantaracanA
3286,940,zAkunikaprazna
3287,940,cirakAri
3288,940,al
3289,940,saMtyaj
3290,940,samupasaMhRta
3291,941,karuNAvRtti
3292,941,mUrtisaMcara
3293,941,pattikAya
3294,941,vipAditavya
3295,942,giribudhna
3296,942,mAndhAtR
3297,942,vilomaja
3298,942,viSUcInAgra
3299,943,Urjavya
3300,943,UDha
3301,943,huruk
3302,943,AgrayaNasthAlI
3303,943,vAralA
3304,944,pratipadatva
3305,944,mUlavAsin
3306,945,kraziman
3307,945,phalagrahiSNu
3308,946,samasiddhAnta
3309,946,sAparAnta
3310,946,viTapimRga
3311,947,sujanatA
3312,948,niSkoSaNaka
3313,948,vitatatva
3314,948,sabhIti
3315,948,pizAcavRkSa
3316,949,kezadhAriNI
3317,949,mAtR
3318,949,antardazAhAt
3319,949,zItaphalA
3320,949,kAMsyopadoha
3321,949,mI|uS
3322,950,laghunyAyasudhA
3323,950,vizeSavidvas
3324,950,ayajJIya
3325,950,tulAyaSTi
3326,950,hRdaMsani
3327,951,praklinnatva
3328,951,candrakesarin
3329,951,acchAsR
3330,951,anRtAbhisandha
3331,951,sazara
3332,952,hRdayaspRz
3333,952,zikhaNDaka
3334,952,sUrjana
3335,952,vadhodyata
3336,952,vyutkrAntarajas
3337,953,gAJjikAya
3338,953,devatAdvaMdva
3339,953,maGkuza
3340,954,sAgaraka
3341,954,vArayoga
3342,954,trivarNa
3343,954,pratIkSaNa
3344,954,gAlita
3345,954,yavazasya
3346,955,zabdAkara
3347,956,zAkaTAyani
3348,956,varNapAtra
3349,956,AmIvita
3350,956,zaNaphalA
3351,956,maulyAdhyAya
3352,957,utkUrd
3353,957,dhvajinIpAla
3354,957,bhANDila
3355,957,zuTh
3356,957,reNusAra
3357,958,kutratya
3358,959,susambandha
3359,959,vigAna
3360,960,samprArth
3361,960,madyapaGka
3362,960,zivaskandha
3363,960,vartitavya
3364,961,gaDera
3365,962,samabhilaS
3366,962,naTagati
3367,962,plavika
3368,962,kelI
3369,963,jAmeya
3370,963,saMyAjyA
3371,963,muS
3372,963,pratijJAlakSaNavivecana
3373,963,mANDUkyopaniSatkArikA
3374,964,satyasUtra
3375,964,kAladharma
3376,964,adhisaMvRt
3377,965,ruSTi
3378,965,zatakANDa
3379,965,paraHpuruSa
3380,966,mahokSa
3381,966,rAsapraNetR
3382,966,pUrNagarbhA
3383,967,lampaTA
3384,968,cilimIlikA
3385,968,muktarodhonitamba
3386,968,gAtrasaMkocin
3387,968,bhUmisena
3388,968,sambandhoddyota
3389,969,vAstumadhya
3390,969,vIryapAramitA
3391,970,devazrIgarbha
3392,970,vidhilopaka
3393,970,spRhAlu
3394,970,dAsadAsIjana
3395,970,samIpadeza
3396,971,anuzru
3397,971,siMhanAdin
3398,971,vyAghR
3399,971,plAkSI
3400,972,prAgdvAra
3401,972,pratijJAparipAlana
3402,972,anyathAsiddhatva
3403,972,samupAbhicchAda
3404,972,tryaha
3405,972,nagarAbhyAza
3406,973,baddhapratizrut
3407,973,tarkavAda
3408,974,bhagnamanas
3409,975,peDA
3410,975,abhipaz
3411,976,niSac
3412,976,kAndarpa
3413,976,azmAsya
3414,976,tuSAragaura
3415,976,vizeSamaNDana
3416,976,vittA
3417,977,yuyudhAna
3418,977,vRMh
3419,977,zUramaTha
3420,978,citragRha
3421,978,bhoTAnta
3422,978,purumIDha
3423,978,zAMzapAyani
3424,979,tvaksAravyavahAravat
3425,979,ghoravAzin
3426,979,abhinanditR
3427,979,brahmajIvanirNaya
3428,979,reNusAraka
3429,980,zalka
3430,980,pratyakSAya
3431,980,mahAbhASyatripadIvyAkhyAna
3432,981,sampUjya
3433,981,rUma
3434,982,karAlamukha
