B1,B2,B3
14858,558,rasAgraja
14859,558,lalanAvarUthin
14860,558,paramparAprApta
14861,558,hariNaka
14862,558,pASANDa
14863,558,upanakha
14864,558,gharmAntakAmukI
14865,558,tripaJcAzat
14866,558,zrIDhakka
14867,558,samAhan
14868,558,bhavadvidha
14869,558,haMsagati
14870,558,vikaTaviSANa
14871,558,vikSar
14872,558,sAdhudevI
14873,558,nRsiMhasahasranAmastotra
14874,558,nyAyakaumudI
14875,558,bAlAnucaragopta
14876,558,caturAzramin
14877,558,uttamaudArya
14878,558,stotrasamISantI
14879,558,bAlu
14880,558,ghaTTI
14881,558,rathavAhaNa
14882,558,anurAga
14883,558,jIvantizAka
14884,558,kSipnu
14885,558,zardhamAna
14886,558,AzAbandha
14887,558,brAhmaNakumAra
14888,558,jihmatA
14889,558,abhimata
14890,558,smRtimat
14891,558,praznottaramAlikA
14892,558,bhojayitavya
14893,558,avAgam
14894,558,vAkpUta
14895,558,bhavasaMtati
14896,558,samantAvalokita
14897,558,susambhramat
14898,558,viklam
14899,558,brahmamedhyA
14900,558,bhImAGgada
14901,558,manovid
14902,558,pratijJApariziSTa
14903,558,AhvAnaya
14904,559,garbhamRt
14905,559,buddhAlaMkArAdhiSThitA
14906,559,vidhavAvivAhavicAra
14907,559,zardha
14908,559,mitravAha
14909,559,etaddA
14910,559,parAGkuza
14911,559,gahana
14912,559,samudAgama
14913,559,yathotsAha
14914,559,puruSavidha
14915,559,vaidyasUtraTIkA
14916,559,sahasrakaMdhararAmAyaNa
14917,559,gauramukha
14918,559,bhAsavilAsasaMvAda
14919,559,vyapavRkta
14920,559,antapluta
14921,559,prakSvedana
14922,559,kSudhita
14923,559,saMkhyAparimANanibandha
14924,559,pauruhUta
14925,559,sabuva
14926,559,svArakSya
14927,559,dRDhasUtrikA
14928,559,AvaTya
14929,559,dvAdazamahAsiddhAntanirUpaNa
14930,559,dayArAma
14931,559,prANotkrAnti
14932,559,alaMkArasUra
14933,559,sattrasadya
14934,560,paiDva
14935,560,tAmrakUTa
14936,560,amRSyamANa
14937,560,kArtArthya
14938,560,nagarin
14939,560,vizvambharazAstra
14940,560,vicchedanIya
14941,560,ghaMS
14942,560,akaThora
14943,560,vAgAzIrdatta
14944,560,caJcU
14945,560,piSTamehin
14946,560,naimiSi
14947,560,api
14948,560,meghajAla
14949,560,prathamarAtra
14950,560,nairRtya
14951,560,pratimaNThaka
14952,560,khAdUraka
14953,560,tailapAyin
14954,560,vadhyabhU
14955,560,vopadeva
14956,560,rUpakRt
14957,560,ambuvardhana
14958,560,sambhoktR
14959,560,kamaThI
14960,560,jvAlAnala
14961,560,mRtANDA
14962,560,mahAbhAratAdizloka
14963,560,praziSTi
14964,560,baLA
14965,560,brAhmaNAcchaMsya
14966,560,kharI
14967,560,anuvinad
14968,560,agru
14969,560,harivana
14970,560,kalkidvAdazIvrata
14971,560,vibhedaka
14972,560,evaMjAtIya
14973,560,biliza
14974,560,tatapattrI
14975,560,pratiSThoddyota
14976,560,adhinirhan
14977,560,abhidhi
14978,560,zrIguNasahasranAman
14979,561,bhaktapratiSThA
14980,561,durnivRtta
14981,562,bhuraNya
14982,562,sukhasparza
14983,562,janabhakSa
14984,562,vRSamaNas
14985,562,zarmakAma
14986,562,DheGka
14987,562,kaSanmukha
14988,562,rudrahAsa
14989,562,kalazodara
14990,562,sambaddhasainyaugha
14991,562,rAjavinoda
14992,562,kumudapuSpA
14993,562,pravivAda
14994,562,AzrAvitapratyAzrAvita
14995,562,pratidru
14996,562,vRSagaNa
14997,562,koradUSa
14998,562,laghubhUSaNakAnti
14999,562,mAdhuki
15000,562,savAtya
15001,562,mukhaNDI
15002,563,zaci
15003,563,aharahaHkarman
15004,563,kokilAvrata
15005,563,sAmAnyalakSaNavivecana
15006,563,mAyi
15007,563,nirNayakamalAkara
15008,563,zArGgideva
15009,563,sirAmUla
15010,563,devazizu
15011,563,tiryaGniraya
15012,563,pannada
15013,563,pAramezvaraka
15014,563,pArthivaliGgapUjanavidhi
15015,563,jaraTI
15016,563,tamomaya
15017,563,pArAvatamAlAya
15018,563,madhuvAtIya
15019,563,bhrAtRvya
15020,563,samavasrAviNI
15021,563,ubhayAbAhu
15022,563,asilatA
15023,563,nRpezas
15024,563,mahAbhIta
15025,563,cirarAtrepsita
15026,563,rAjarSabha
15027,563,paJcapaJcan
15028,563,nyutta
15029,563,saMghaTTana
15030,563,sItAsahasranAman
15031,563,mahAbhisyanditamatva
15032,563,arthasaMdeha
15033,564,anukAmakRt
15034,564,garuDamANikya
15035,564,pittadAha
15036,564,amitavIrya
15037,564,utsukAya
15038,564,bhidya
15039,564,varakratu
15040,564,dakSiNottarAyata
15041,564,catustridvyekabhAga
15042,564,vakrAkhya
15043,564,asaMbandha
15044,564,SaDvaktropaniSaddIpikA
15045,564,mAMsavRddhi
15046,564,prAN
15047,564,kanyAdhana
15048,564,dakSiNatva
15049,564,tryakSapatnI
15050,564,niSThAnta
15051,564,guptadUta
15052,564,vAtopajUta
15053,564,zAkASTakA
15054,564,vanazikhaNDin
15055,564,saMdhivigrahakAyastha
15056,564,avikrAnta
15057,564,vizvakarma
15058,564,kriyAsthAnakavicAra
15059,564,parAhRta
15060,564,mRtavAsara
15061,564,karimakara
15062,564,sahasrabuddhi
15063,564,upanyasya
15064,564,patatrirAj
15065,564,lIlAmAtreNa
15066,564,saMtuSTatarNakavatI
15067,564,abda
15068,564,sarjIkSAra
15069,564,raNapaNDita
15070,564,gavyUta
15071,564,satIpratiSThA
15072,564,koTavI
15073,564,eji
15074,565,ant
15075,565,dhanvacyut
15076,565,maitrAyaNIya
15077,565,prAprAbandha
15078,565,zAstramAlA
15079,565,RSva
15080,565,saptalakSaNabhASya
15081,565,devadatta
15082,565,sunirbhakta
15083,565,hArAyaNa
15084,565,maJjusaurabha
15085,565,mRdutIkSNa
15086,565,bahiz
15087,565,svadRz
15088,565,kapATa
15089,565,vasantabhUSaNa
15090,565,sviSTakRt
15091,565,rAjAnujIvin
15092,565,panya
15093,565,sambhala
15094,565,plakSapraroha
15095,565,svAgataprazna
15096,565,homatattvavidhi
15097,565,mRgazIrSa
15098,565,askandin
15099,565,ahI
15100,565,devej
15101,565,huviSka
15102,566,kroSTupAda
15103,566,parabhAga
15104,566,nirNayaratnAkara
15105,566,anuplava
15106,566,ajatva
15107,566,vRddhaprapitAmahI
15108,566,siMhendra
15109,566,kalahApahRta
15110,566,mANDavya
15111,566,dhaundhumAra
15112,566,saptazatastotra
15113,566,sAnandUra
15114,566,namra
15115,566,ekAdazakRtvas
15116,566,makaravAhana
15117,566,ThaThaM
15118,566,nimeSa
15119,566,stimitasamAdhizuci
15120,566,visphorya
15121,566,pArzvabhaGga
15122,566,pratilubh
15123,566,asaMbAdhA
15124,566,sabhAcara
15125,566,aprAptAvasara
15126,566,sArdhamAtra
15127,566,surejya
15128,566,nirUp
15129,566,nivedayiSu
15130,566,harikRSNasamuddhAra
15131,566,tAmbUladAyaka
15132,566,suhanu
15133,566,sukarNika
15134,566,bahubollaka
15135,566,kiMkAmyA
15136,566,ratnottama
15137,566,karAmla
15138,566,parizrita
15139,566,brahmajJAna
15140,566,tIrthavat
15141,566,UnavAda
15142,566,luT
15143,566,pragADhatA
15144,566,ekAyanagata
15145,566,zakunAzA
15146,566,krauJcAdanI
15147,566,zilpageha
15148,566,saMkalA
15149,566,divAkaramitra
15150,566,bhaTTakArikA
15151,566,vaDabA
15152,567,lalitalalita
15153,567,zRGgArahAra
15154,567,ceTI
15155,567,karazUka
15156,567,kuddAlakhAta
15157,567,sphuritAdhara
15158,567,vinatAsuta
15159,567,rasADhya
15160,567,mUtraghAta
15161,567,marmaghAta
15162,567,saccaritrasudhAnidhi
15163,567,RbhuSThira
15164,567,upabhukti
15165,567,paitRkaSvaseyI
15166,567,camarika
15167,567,klamitA
15168,567,satyAbhisaMdhAna
15169,567,khuDDAka
15170,567,AviSkAra
15171,567,lohityA
15172,567,agnividhA
15173,567,stimitatva
15174,567,sUryabhaktA
15175,567,zizapA
15176,567,zAlinI
15177,567,baliceSTitavarNana
15178,567,kapaTinI
15179,567,anAsrAva
15180,567,bhuvanezvarIvarivasyArahasya
15181,567,tIrthakIrti
15182,567,dAnta
15183,567,aparisaMkhyAna
15184,567,dezaja
15185,567,prasvedakaNikA
15186,567,sampariprepsu
15187,567,suSaha
15188,568,jambUnadI
15189,568,acaitanya
15190,568,prajJapti
15191,568,biSa
15192,568,zvetamarica
15193,568,caradalajA
15194,568,adhyaJc
15195,568,kilbiSaspRt
15196,568,ayuj
15197,568,gadAhva
15198,568,raNaziras
15199,568,anAzin
15200,568,vAtAtman
15201,568,srAva
15202,568,bhUtapati
15203,568,samavAyana
15204,568,ziSyopaniSad
15205,568,sajuS
15206,568,saptadhAtu
15207,568,agnirAjan
15208,568,dumela
15209,568,bisalatA
15210,568,dvaMdvAdikoza
15211,568,zAlvaka
15212,568,bRMhayitR
15213,568,pratItAtman
15214,568,nirgulma
15215,568,zreNi
15216,568,vijijJAsu
15217,568,vasuprada
15218,568,zreNidat
15219,568,kalmASAbhibhava
15220,568,vasukRt
15221,569,guNDa
15222,569,bhauliGgi
15223,569,kalatrin
15224,569,caraTa
15225,569,vArANasI
15226,569,vizvAmitrarAzi
15227,569,AntaraprapaJca
15228,569,zrAmaNya
15229,569,vizalA
15230,569,dvASaSTa
15231,569,zrIbhakSa
15232,569,trizUlakhAta
15233,569,nirguNatattva
15234,569,madhuvarNana
15235,569,Rtapsu
15236,569,ekAdazamArikA
15237,569,pRtha
15238,569,suvikrAntavikrAmin
15239,569,madhyamarAtra
15240,569,dadhyuda
15241,569,AnanAbja
15242,569,radhracodana
15243,569,urarIkRta
15244,569,arucita
15245,569,anupriya
15246,569,rUpazAlin
15247,569,indradruma
15248,569,zailAkhya
15249,569,brahmAnandayogIndra
15250,569,draDhIyas
15251,569,paribhASAkroDapattra
15252,569,pariziSTasaMgraha
15253,569,bakulAraNyamAhAtmya
15254,569,zreSThika
15255,569,cicchukI
15256,569,ayAsya
15257,569,kSurikA
15258,569,sudhura
15259,569,gajabhakSaka
15260,570,Agur
15261,570,mAnAbharaNa
15262,570,apacAy
15263,570,pUrvasvara
15264,570,anUti
15265,570,dhUtapApezvaratIrtha
15266,570,sampratisaMcara
15267,570,maNDUkayoganiyata
15268,570,utsisRkSu
15269,570,sakSaNi
15270,570,kArIrya
15271,570,kAmAvacara
15272,570,saupika
15273,570,dagArgala
15274,570,avakIlaka
15275,570,vilakSaNatva
15276,570,snApaka
15277,570,vipralapita
15278,570,upAlipsu
15279,570,pannAgAra
15280,570,pratigAh
15281,570,vivekatilaka
15282,570,brahmAtithi
15283,570,bRhacchAtAtapa
15284,570,mUlabhaTTaprayoga
15285,570,kuSmANDa
15286,570,saMruddhaprajanana
15287,570,svarAntare
15288,570,vratadhArin
15289,570,mukharekhA
15290,570,vRSa
15291,570,raktAmbaratva
15292,570,kavIndrakalpataru
15293,570,kuvAdika
15294,570,AsanIkR
15295,570,atyaGgula
15296,570,yAtrAkaraNa
15297,570,grAmatakSa
15298,570,steyasaMvAsika
15299,570,sustrI
15300,570,anavama
15301,570,prAleyazaila
15302,570,puMjanmada
15303,570,pratizravaNa
15304,570,mUlazAkina
15305,570,apAJcAlya
15306,571,vajrahastA
15307,571,prativijJA
15308,571,vibhISaNA
15309,571,agnihotroccheSaNa
15310,571,mitrahana
15311,571,dharmArtham
15312,571,upAkhya
15313,571,mahAprajApatI
15314,571,veta
15315,571,dvAdazamAtra
15316,571,dharmasaMtAnasU
15317,571,hutAzavRtti
15318,571,halAyudha
15319,571,vep
15320,571,zraddhAvatI
15321,571,cakrAhvA
15322,571,gatvAya
15323,571,nAtipuSTa
15324,571,paTAka
15325,571,vatsazAla
15326,571,antapAla
15327,572,bhikSAcaraNa
15328,572,prasyanda
15329,572,cUDA
15330,572,zrAddheya
15331,572,sAmaga
15332,572,dhUmapatha
15333,572,mAthaka
15334,572,vanikA
15335,572,vAha
15336,572,samudvaha
15337,572,devayajyA
15338,572,satyakAya
15339,572,pradaghas
15340,572,viSNutAtparyanirNaya
15341,572,mahAruru
15342,572,kumbhadhara
15343,572,pradavya
15344,572,Atmabandhu
15345,572,aguNin
15346,572,kardamI
15347,572,avijJAtagada
15348,572,dharmastha
15349,572,nimbakara
15350,572,hiraNyasaMdRz
15351,572,khaDukA
15352,572,ghRtazcyut
15353,572,navamallikA
15354,572,vaidyanAthazAstrin
15355,572,sAkuruNDa
15356,572,pauNDarIkahautraprayoga
15357,572,hnavAyya
15358,573,ajAjIva
15359,573,saccidAnandacATu
15360,573,bahuputrI
15361,573,manuSa
15362,573,tIrNA
15363,573,kIluSa
15364,573,videzaga
15365,573,pratikhura
15366,573,naisnehya
15367,573,dantistha
15368,573,zRGgATaka
15369,573,pAJcarAtraprAyazcittavidhAna
15370,573,grAmAntIya
15371,574,paGkeruhiNI
15372,574,mUkakavi
15373,574,cillI
15374,574,vidradhinAzana
15375,574,paramahaMsasaMhitA
15376,574,sevyamAna
15377,574,Anubandhika
15378,574,sthalazRGgATa
15379,574,mantrAnta
15380,574,samAnitam
15381,574,mAdhyastha
15382,574,zukradugha
15383,574,akSarazas
15384,574,vidaza
15385,574,svadhAprANa
15386,574,caturdazI
15387,574,yamalasU
15388,575,zirovrata
15389,575,visaMvAditA
15390,575,ATIkana
15391,575,parocya
15392,576,haMsapakSa
15393,576,rumaNa
15394,576,viDbheda
15395,576,saMgItazAstra
15396,576,cakSuHzrotra
15397,576,muNDamAlinI
15398,576,vallabhapAlaka
15399,576,paJcakamAsika
15400,576,sAntarhAsam
15401,576,virajA
15402,576,asRNi
15403,576,bhASyapratyaya
15404,576,kuNDIvRSa
15405,576,sampraduSTa
15406,576,mAlAmantra
15407,576,paruSavacana
15408,576,citratvac
15409,576,dhUmayoni
15410,576,dRDhazaktika
15411,576,pATalAvatI
15412,576,sarvatIrthezvara
15413,576,tejaskAya
15414,576,varAnanA
15415,576,yathArSam
15416,576,adhIvAsas
15417,576,sahasramUrti
15418,576,gopajalA
15419,576,sAMkala
15420,576,surarAjazarAsana
15421,576,prAthamika
15422,576,kSu
15423,576,dhUpavarti
15424,577,bhasmaguNThana
15425,577,anvAje
15426,577,viras
15427,577,sRNI
15428,577,nata
15429,577,du
15430,577,mRdutva
15431,577,apatyavat
15432,577,abhyanumud
15433,577,rodhasvat
15434,577,praznalakSaNa
15435,577,vijharjhara
15436,577,azvadhATI
15437,577,candrasUryajihmIkaraNaprabha
15438,577,avacRt
15439,577,bANapAta
15440,577,kaNThaga
15441,577,haridra
15442,577,indhanavat
15443,577,padArthAnusamaya
15444,577,dezaja
15445,577,jaGgametara
15446,577,likhya
15447,577,vRddhazAkalya
15448,577,devasattra
15449,577,avodeva
15450,577,antavahni
15451,577,caurI
15452,577,bRhadbhaTTa
15453,577,anadhIyat
15454,577,brahmArpaNa
15455,577,trimalla
15456,577,kel
15457,577,asitArcis
15458,578,dIrghakIla
15459,578,nagarIrakSin
15460,578,mandrabhadralakSaNa
15461,578,arATakI
15462,578,nirastra
15463,578,pratisatkRta
15464,578,janar
15465,578,tanni
15466,578,prAtItheyI
15467,578,USmapura
15468,578,aGghripAta
15469,578,sAmajAtaka
15470,578,caNDavIra
15471,578,saMgatyanumiti
15472,578,bhUtivAhana
15473,578,sarvadevImayI
15474,578,mAnyava
15475,578,kuNDI
15476,578,visraMsraMsana
15477,578,ratnazalAkA
15478,578,adbhutatama
15479,578,saMlakSya
15480,579,parivyAdhi
15481,579,rayiSac
15482,579,taNDula
15483,579,anupalabdhi
15484,579,kuzalena
15485,579,somanAthIya
15486,579,jagatsamagra
15487,579,karNaviS
15488,579,mihirarati
15489,579,pIDitam
15490,579,alipaka
15491,579,upapatanIya
15492,579,gandhalubdha
15493,579,gaNapatyArAdhana
15494,579,uSmAyaNa
15495,579,stambhabhaJjaka
15496,579,caturUdhnI
15497,579,koSThavat
15498,579,yatisaMskAravidhi
15499,579,samayadharma
15500,579,AcyutantIya
15501,580,sajanapada
15502,580,vinItadatta
15503,580,ariSTagRha
15504,580,parazurAmaprakAza
15505,580,rAjasUyArambhaparvan
15506,580,nirvyAjatA
15507,580,kulakarman
15508,580,samam
15509,580,punaHparAjaya
15510,580,agra
15511,580,agnISomA
15512,580,vedh
15513,580,vairaMkara
15514,580,acaNDa
15515,580,dazarathalalitAvrata
15516,580,yudhA
15517,580,sanindam
15518,580,avijJatA
15519,580,zivadhAra
15520,580,rabhasvat
15521,580,vicandra
15522,580,pattrabAla
15523,580,kSmAdhara
15524,580,ardhapaNa
15525,580,abhyavaman
15526,580,navakarmika
15527,580,viriraMsA
15528,580,anukUj
15529,580,abhiprach
15530,580,balAsura
15531,580,lohamekhala
15532,580,anumAnokti
15533,581,prauDhapriyA
15534,581,vasudevabrahmaprasAda
15535,581,gArgyAyaNIya
15536,581,kaMsamardana
15537,581,carmakUpa
15538,582,antaraprekSin
15539,582,mAhela
15540,582,purobhaktakA
15541,582,saraH
15542,582,baudhAyanazrautaprayogasAra
15543,582,pratiSThAvat
15544,582,zukI
15545,582,davadahana
15546,582,janmatithi
15547,582,caityadruma
15548,582,klIbatva
15549,582,anUkAzin
15550,582,kSarapattrA
15551,582,rampA
15552,582,saptatisaMkhyAka
15553,582,adharmya
15554,582,vRddhagArga
15555,582,mahAkaruNAcandri
15556,582,bandhutva
15557,582,saMkArI
15558,582,jyakA
15559,582,keralasiddhAnta
15560,582,spRhaNa
15561,582,samalamba
15562,582,cirantana
15563,582,vegasara
15564,582,nADIvRtta
15565,582,glAni
15566,582,SoDazarAtra
15567,582,maNigrAma
15568,582,azrUpahata
15569,582,vaMzA
15570,582,apAnapA
15571,582,bhAsyatva
15572,582,vedAntatattvakaumudI
15573,582,mahApreta
15574,582,kunRpa
15575,582,lampaka
15576,582,dazabalakAzyapa
15577,582,utkala
15578,582,zAkacukrikA
15579,582,mRtahArin
15580,582,puraskaraNIya
15581,582,pralambamathana
15582,582,zUtkAra
15583,582,ahaHkSAnta
15584,582,prajAtyAnanda
15585,583,apanayin
15586,583,phalgunasvAmin
15587,583,anadhikAracarcA
15588,583,kriyAnirdeza
15589,583,vamanIya
15590,583,pratidRSTAnta
15591,583,apsas
15592,583,sAsnA
15593,583,smayanIya
15594,583,sukhAvagama
15595,583,nidrAdaridrIkR
15596,583,saMnivas
15597,583,strIdehArdha
15598,583,Urdhvazocis
15599,583,bArhaspatya
15600,583,avyarNa
15601,583,yodhadharma
15602,583,saurapata
15603,583,paramArthamatsya
15604,583,vallyA
15605,583,pIThakeli
15606,583,vaihAyasam
15607,583,nAryaGga
15608,583,aviramat
15609,583,pANicandra
15610,583,pratyAlIDha
15611,583,zveta
15612,583,skannatva
15613,583,arepa
15614,583,nirghaNTa
15615,583,durhaNAyu
15616,583,aniSkAsita
15617,583,samIkSita
15618,583,jitAkSa
15619,583,devAcArya
15620,583,pratipAlin
15621,583,paJcaSaSTi
15622,583,sArvakAmasamRddha
15623,583,manota
15624,583,azmArma
15625,583,abhyAkhyAna
15626,583,madanamaJcukA
15627,583,durupalakSa
15628,583,pulakezivallabha
15629,583,varNamaJcikA
15630,584,kiMcitpANi
15631,584,vAtamRga
15632,584,zrAddhAbhimarzana
15633,584,cakravarman
15634,584,pItamustA
15635,584,AviS
15636,584,indriyAtman
15637,584,abhijuSTa
15638,584,purudasma
15639,584,nigamatattvasAra
15640,584,nayaprakAzikA
15641,584,iSuvikSepa
15642,584,vinizcala
15643,584,zarAropa
15644,584,pariharaka
15645,584,sUryAgnI
15646,584,vAraNakesara
15647,584,nimnabhAga
15648,584,ghRtin
15649,584,kakkinda
15650,584,mAdaka
15651,584,sarvahRdA
15652,584,sunirNikta
15653,584,nityayuj
15654,584,nyAsadhArin
15655,584,abhyAvRtta
15656,584,zuNDaroha
15657,584,vasarhan
15658,585,AkrAntamati
15659,585,zaGkAspada
15660,585,indrasyAbhikranda
15661,585,bhUyaz
15662,585,karpaTin
15663,585,pratimAsya
15664,585,dravI
15665,585,ArakS
15666,585,potavAhaka
15667,585,nAkanAyakapurohita
15668,585,maMhayadrayi
15669,585,viparItAyanagata
15670,585,AtmasaMyama
15671,585,svAtmatA
15672,585,abandhuram
15673,585,argalita
15674,585,arNodara
15675,585,jvAlAnala
15676,585,zAntajvara
15677,585,sakriyatva
15678,585,krAyaka
15679,585,manuSyAmanuSya
15680,585,sarabhasam
15681,586,jvarapralApa
15682,586,kUpakhAnaka
15683,586,Azas
15684,586,kAkaNa
15685,586,devAnta
15686,586,saMkhyApada
15687,586,ghRtavartani
15688,586,aSTottara
15689,586,kimpuruSIya
15690,586,zrIkaNTha
15691,586,dUrakta
15692,586,nAnAnAmanirUpaNa
15693,586,maGgalAvaha
15694,586,aGgAravAra
15695,586,doSahara
15696,586,kazyata
15697,586,parivRsti
15698,586,huhuva
15699,586,zAkyazAsana
15700,587,vaizAkhamAsavrata
15701,587,anarthakara
15702,587,mInapuccha
15703,587,zyAvaputra
15704,587,parIkSiti
15705,587,kSetrakarSaka
15706,587,ratnASTaka
15707,587,vaidula
15708,587,prasRSTa
15709,587,phalabhakSatA
15710,587,vigIti
15711,587,snuti
15712,587,drauNI
15713,587,dharmavAda
15714,587,sAgarika
15715,587,utkSepa
15716,588,saMhitAprakAra
15717,588,upavA
15718,588,anukanakhalam
15719,588,zakuntalopAkhyAna
15720,588,satyamedhas
15721,588,kRSNazalkin
15722,588,nRtyasarvasva
15723,588,mRtphalI
15724,588,vikruz
15725,588,zRGkhalatva
15726,588,mahmadakhAna
15727,588,lokatraya
15728,588,kaTurohiNI
15729,588,kRzapazu
15730,588,prahRSTarUpa
15731,588,arthavargIya
15732,588,tumbavana
15733,589,akRSNakarman
15734,589,zAstravidhAna
15735,589,apunaranvaya
15736,589,karkarI
15737,589,rAjavat
15738,589,viSTA
15739,589,zalalI
15740,590,mahAkAraNaprakaraNa
15741,590,kandalI
15742,590,tilakalatA
15743,590,hiraNyajit
15744,590,rAmAnujasiddhAntavijaya
15745,590,saMdehacchedana
15746,590,prakRSTatA
15747,590,sRNIkA
15748,590,mahAzyAmA
15749,590,SaDaGgapAnIya
15750,590,laghvAryabhaTasiddhAnta
15751,590,karmAnuSThAyin
15752,590,bhujadaNDa
15753,590,droNamAnA
15754,590,sarvapariphulla
15755,590,navyasA
15756,590,kavana
15757,590,bAlAbhyAsa
15758,590,vizrAmaNa
15759,590,niSevaka
15760,590,diksundarI
15761,590,sanimat
15762,590,svadoSaja
15763,590,vAta
15764,590,aujasika
15765,590,Arjika
15766,590,tirojanam
15767,590,uttarapurastAt
15768,590,bhAvagrAhin
15769,590,paradharma
15770,590,loST
15771,590,apasavyaMkR
15772,590,kusidAyI
15773,590,haMsIya
15774,590,kandota
15775,590,ibhoSaNA
15776,591,pratimAsa
15777,591,nAgabhaTTa
15778,591,kamalasaMbhava
15779,591,Atmagupti
15780,591,vilocanAmbu
15781,591,satyakAmatIrtha
15782,591,tola
15783,591,campakavyavahArikathA
15784,591,bhUkazyapa
15785,591,piNDAbhra
15786,591,dhAnyAMza
15787,591,tarumaNDapa
15788,591,kAJcanasaMnibha
15789,591,zithilIbhUta
15790,591,bhAgavatanibandhayojanA
15791,591,nigrahItavya
15792,591,dharmaprabhAsa
15793,591,mahAsattvatA
15794,591,samudAnaya
15795,591,azvapucchikA
15796,591,bandhukA
15797,591,suvAmA
15798,591,sumahAmanas
15799,591,vaikArikabandha
15800,591,bhairavArAdhana
15801,591,puNyakAla
15802,591,vijarjara
15803,591,padyamAtrikA
15804,591,dhAnyabIja
15805,591,kedArezvarasthalI
15806,591,navahasta
15807,591,carmamaNDala
15808,591,hrIjita
15809,591,roruka
15810,591,vedIza
15811,591,annagati
15812,591,durAseva
15813,592,viniSpID
15814,592,dhautarI
15815,592,haimantika
15816,592,rAjalekha
15817,592,sAnibApa
15818,592,tejanaka
15819,592,vaikarNa
15820,592,pariyAta
15821,592,nAcIna
15822,592,dhamadhamA
15823,592,sindUrikA
15824,592,Abarham
15825,592,vedAntavidyAsAgara
15826,592,pravibhinna
15827,592,praNatavat
15828,592,nivRttasaMtApa
15829,592,malhaNa
15830,592,gusAyin
15831,592,nakiMcidapisaMkalpa
15832,592,UtIka
15833,592,avanIpati
15834,592,dabhram
15835,592,durnivartya
15836,592,sRSTyantara
15837,592,varmitAGga
15838,592,bhojakanyA
15839,592,zAsanavAhaka
15840,592,Acchedana
15841,592,marumahI
15842,592,stRNISaNi
15843,592,cAndrabhAgA
15844,592,mRdu
15845,592,gucchagulma
15846,592,udghAtyaka
15847,592,paramahaMsopaniSadhRdaya
15848,592,proha
15849,593,paripiccha
15850,593,jyotsnAkAlI
15851,593,vihArayAtrA
15852,593,saMskAraprayoga
15853,593,virajAkSa
15854,593,bAlAvabodhana
15855,593,viSAditA
15856,593,ekakapAla
15857,593,mRgacirbhiTA
15858,593,viSanAzaka
15859,593,AdhAratva
15860,593,vArivAhana
15861,593,dvivastra
15862,593,RtajA
15863,593,vivakSu
15864,593,pipAsat
15865,593,mahiSAsurArdinI
15866,593,zatamUlI
15867,593,sahasraretas
15868,593,upeSat
15869,593,Atmastuti
15870,593,nADIsaMjJAna
15871,593,kSemayat
15872,593,gRhadIpti
15873,593,hutocchiSTa
15874,593,jihmIkaraNa
15875,593,vRSarAja
15876,593,vaiSNavavaidyakazAstra
15877,593,billamUlA
15878,593,mahIbhaTTa
15879,593,samAdhibhRt
15880,593,yataratra
15881,593,pAtaMga
15882,593,paramezvarAstitvavAdin
15883,593,viparItakrIDA
15884,593,virAj
15885,593,vidhiprayukta
15886,593,goSThIyAna
15887,593,vanaviDAla
15888,594,tridhArA
15889,594,sRgavat
15890,594,senAcara
15891,594,nikArin
15892,594,sukkaDi
15893,594,gIrvANa
15894,594,zatamAna
15895,594,lakSIkRta
15896,594,ikSuzalAkA
15897,594,niSidha
15898,594,dazapUrvaratha
15899,594,nirastabheda
15900,594,pAtAlagaGgA
15901,595,indrAviSNu
15902,595,dRSTigocara
15903,595,durdhArya
15904,595,dhandha
15905,595,paryupasthita
15906,595,AviHsUrye
15907,595,jJAtikArya
15908,595,aprakampin
15909,595,suhUti
15910,595,gAhitR
15911,595,dUrambhaviSNu
15912,595,sarasvatInivAsa
15913,596,anAnata
15914,596,mAyIya
15915,596,mAMsazIla
15916,596,snAyin
15917,596,nAmakaumudI
15918,596,vijigISA
15919,596,dhanikA
15920,596,adhIna
15921,596,dhyAnayoga
15922,596,caturyukta
15923,596,bhUSaNadAyaka
15924,596,kaDa
15925,596,vimUDhacetas
15926,596,sAroha
15927,596,jAtijAnapada
15928,596,gaNitAdevItIrtha
15929,596,sucetunA
15930,596,maNDu
15931,596,aratatrapa
15932,596,upapalvalam
15933,596,pavitrapaThana
15934,596,vinayavastu
15935,596,niSadha
15936,596,lakSyavIthI
15937,596,viviktaga
15938,596,sahyAdri
15939,596,rAdhAmantra
15940,596,nirlajjatA
15941,596,upazAyitva
15942,596,palitavat
15943,596,hanumadviSayamantra
15944,596,maGgalAgaurIvratakathA
15945,596,mRdubhASitA
15946,596,sthapuTIkR
15947,596,dharmAtman
15948,596,upamRd
15949,596,Apastamba
15950,597,paJcaDAkinI
15951,597,vidhirUpanirUpaNa
15952,597,kAlAnusArya
15953,597,dazaka
15954,597,praSThivAhin
15955,597,zabdazAstra
15956,597,Aleza
15957,597,yatiliGgasamarthana
15958,597,dazaguNita
15959,597,mahAbhAratapaJcaratna
15960,597,madiSNu
15961,597,kIrvi
15962,597,mudraNa
15963,597,sucitrA
15964,597,ravat
15965,597,bahirmAtRkA
15966,597,zrAvaNotsargakarman
15967,597,svarapattana
15968,597,jAsaTa
15969,597,tArita
15970,597,mayasaras
15971,597,amoghakiraNa
15972,597,madakarin
