B1,B2,B3
20117,5743,viSamacchAyA
20118,5744,jaradviS
20119,5744,veNirAma
20120,5744,hrasvabAhu
20121,5744,sArvacarmINa
20122,5744,parvayoni
20123,5745,mANDUkAyana
20124,5745,ghaNTApathatva
20125,5745,asaMmukha
20126,5745,jJAnasaMtAna
20127,5745,vyatihiMs
20128,5746,vAgvajra
20129,5746,grahapIDana
20130,5746,kaSAyIkR
20131,5746,puruniHSidhvan
20132,5746,saMcintana
20133,5747,lADana
20134,5747,aSTAkapAla
20135,5747,Atmadrohin
20136,5747,jaras
20137,5747,zakalIbhU
20138,5748,saMkhyAtAnudeza
20139,5748,sillakI
20140,5749,vIkSita
20141,5749,vyAvRttakautUhala
20142,5749,zAbdavyaJjanA
20143,5749,puSTipravAhamaryAdAbhedavivaraNa
20144,5750,dIv
20145,5750,calasaMdhi
20146,5751,vittapAla
20147,5752,saMvargaNa
20148,5752,vaTArakamaya
20149,5753,saputrin
20150,5753,ceya
20151,5753,varadakSiNA
20152,5753,viSvagviluptacchada
20153,5754,AsR
20154,5754,rasAlaMkAra
20155,5754,upakaraNArtha
20156,5754,uSNarazmi
20157,5754,amRtasodara
20158,5754,pANDavIya
20159,5755,rAjavaMzya
20160,5755,abhri
20161,5755,pItanidra
20162,5755,parividhAv
20163,5755,raktapAta
20164,5755,hominI
20165,5756,gadgadazabda
20166,5757,nArIratna
20167,5758,anyonyAzrita
20168,5758,sasainya
20169,5758,zakrabhuvana
20170,5758,rudracaNDika
20171,5759,azatru
20172,5760,zAstranindA
20173,5761,ekadvAra
20174,5761,puSpamAtham
20175,5761,kakkolikA
20176,5761,apitrya
20177,5762,tripurAntakRt
20178,5762,samavalok
20179,5762,taDAgabhedaka
20180,5763,bahudhanvin
20181,5763,purUruNA
20182,5763,vadanamadirA
20183,5763,paiThIna
20184,5763,dharmatrAta
20185,5763,nijAnandAnubhUtiprakaraNa
20186,5764,parimRz
20187,5764,zUladhRk
20188,5764,uSAnidAna
20189,5765,kautsI
20190,5765,arNasvat
20191,5766,prA
20192,5766,rAjyaparibhraSTa
20193,5767,hvRta
20194,5767,viSita
20195,5767,brahmatIrtha
20196,5767,tAtana
20197,5768,bRhattAla
20198,5768,samakara
20199,5768,apazAlIna
20200,5769,svedodaka
20201,5770,saMgrAmadatta
20202,5770,vizrAntavilAsa
20203,5770,vihAradeza
20204,5770,suviraja
20205,5771,svarjyotis
20206,5771,ujjvala
20207,5772,pratisamAhita
20208,5773,sugatAvadAna
20209,5773,vizvagudh
20210,5773,annapati
20211,5773,raktapattrAGga
20212,5773,varNayitavya
20213,5773,pathipA
20214,5774,vairiNa
20215,5774,viparidhA
20216,5774,sImantakarmapaddhati
20217,5775,nirmanaska
20218,5775,haTTacauraka
20219,5775,taruzreSTha
20220,5775,bhagavadIyatva
20221,5776,nyAyadvArakazAstra
20222,5776,pANDuphala
20223,5776,oSadhipati
20224,5776,sarvavarNikA
20225,5777,vedhinI
20226,5777,vazIkriyA
20227,5777,ArAttAt
20228,5777,madhyepRSTa
20229,5777,catuSputra
20230,5778,aupajandhani
20231,5778,adhonAbham
20232,5778,kavIzvara
20233,5778,zatasaMvatsarakAlasUcikA
20234,5778,nIlanakha
20235,5778,brahmabindu
20236,5779,hoturantevasin
20237,5779,paruSya
20238,5779,upamlupta
20239,5779,dAraka
20240,5779,saptakarNa
20241,5780,triparivarta
20242,5780,bhidvat
20243,5780,mantrahemAdri
20244,5781,kevarta
20245,5781,maJcukA
20246,5781,anArtvijIna
20247,5782,antardhinAman
20248,5782,jJAteya
20249,5782,naiyamika
20250,5783,subhUtipAla
20251,5783,ziSyadhIvRddhidamahAtantra
20252,5784,moghIbhUta
20253,5784,bhATTasaMgraha
20254,5784,zatapAdikA
20255,5784,saMyatendriya
20256,5785,traTatraTa
20257,5785,tIvrasut
20258,5786,raNAyudha
20259,5787,mahAkapi
20260,5787,adRSTapuruSa
20261,5787,vyapamUrdhan
20262,5787,chAyAdvitIya
20263,5787,zizuvarjitA
20264,5788,vRttAGgI
20265,5788,puroDAzabRgala
20266,5788,acchidroktha
20267,5788,prajAsani
20268,5789,karAla
20269,5789,nirNikta
20270,5789,naizAkara
20271,5790,khadiramaya
20272,5791,saMsArasukha
20273,5792,hRR
20274,5792,cumbin
20275,5792,skandhabandhanA
20276,5792,dAzivas
20277,5793,parAyaNatA
20278,5793,tejobalasamAyukta
20279,5793,kauzAmbikA
20280,5793,samarthatva
20281,5793,aupAnuvAkya
20282,5793,kaSAputra
20283,5794,mAlavaviSaya
20284,5795,purastAdapavAda
20285,5796,zailAGgadeza
20286,5797,vAtANDa
20287,5798,dArikA
20288,5798,azmarIhara
20289,5798,avalka
20290,5798,sambhugna
20291,5798,nirnaSTa
20292,5798,sarpiSmat
20293,5799,sthUladaNDa
20294,5799,adhamAcAra
20295,5799,parzAna
20296,5799,bAlamUlikA
20297,5799,vaMzanADikA
20298,5799,kSapAramaNa
20299,5800,bubhukSApanaya
20300,5801,asaMbhAvitopamA
20301,5801,udakazAnti
20302,5802,brahmANDapurANa
20303,5802,tuh
20304,5802,ardhatRtIya
20305,5803,jAtavezman
20306,5803,kusIdapatha
20307,5804,IGkhaya
20308,5804,nityamukta
20309,5804,dharaNibhuj
20310,5805,prathamaparApAtin
20311,5805,abhibhAvaka
20312,5805,zatrudamana
20313,5805,sautvana
20314,5805,kulpha
20315,5805,khelanI
20316,5806,samabhyarth
20317,5807,bhUtadayA
20318,5807,saMtAnagaNapati
20319,5807,dharasaMstha
20320,5807,drupadAditya
20321,5808,sAmAnyA
20322,5808,vihApita
20323,5809,aupakArya
20324,5809,mAnavIyasaMhitA
20325,5809,svarNasaMcayA
20326,5809,sabhAparvan
20327,5810,vel
20328,5811,bahuvat
20329,5811,mahezvaraliGga
20330,5812,mAyAmAhAtmya
20331,5812,bhadradantikA
20332,5813,ekASThIla
20333,5813,AghoSiNI
20334,5813,zvaphala
20335,5813,anuccheda
20336,5813,avastha
20337,5814,UrjasvatI
20338,5814,rAgAnugA
20339,5814,antarAgamana
20340,5815,vaiSNavajyotiSazAstra
20341,5815,padaccheda
20342,5816,pUpalI
20343,5816,sAnunAsikavAkyatva
20344,5817,hastiparNikA
20345,5817,sahacara
20346,5817,nalapriyA
20347,5818,adyatas
20348,5818,zvaphala
20349,5818,nRloka
20350,5818,vAtAri
20351,5818,sAhityena
20352,5818,vipreman
20353,5819,bhUrimUlikA
20354,5819,saMskAravidhi
20355,5819,diviSadadhvan
20356,5820,carmAmbara
20357,5820,kAleyaka
20358,5820,ArohaNIya
20359,5820,punarapagama
20360,5820,zauNDin
20361,5821,vihvalatA
20362,5821,vizrAntavaira
20363,5822,cirajAta
20364,5822,kalpadhenu
20365,5822,spharitra
20366,5823,vAsurAyaNIya
20367,5823,sanAtanatama
20368,5823,anuprapattavya
20369,5823,vividhazAstragoSThI
20370,5823,tiryagapAGga
20371,5824,hiraNyapratipUrNa
20372,5824,eraNDaka
20373,5824,dUrayAyin
20374,5825,rudrasvAmin
20375,5825,vAsaveya
20376,5825,bhagnaceSTa
20377,5826,khacitra
20378,5826,svarUpabhAva
20379,5826,muSTi
20380,5826,viviktavarNa
20381,5826,loNA
20382,5826,vRthAkarman
20383,5827,guruvarcoghna
20384,5827,rasAyanavidhi
20385,5828,dagdhavraNa
20386,5828,atikramya
20387,5828,sakalArthisArthakalpadruma
20388,5828,akarNa
20389,5828,brahmasiddhi
20390,5828,jAriNI
20391,5829,atilohita
20392,5829,bahirvyasanin
20393,5829,alabhamAna
20394,5829,ghAsakunda
20395,5829,Urdhvaraktin
20396,5829,maNimayabhU
20397,5830,dhArAgRhatva
20398,5831,subhASitasudhA
20399,5831,pratIpAzva
20400,5832,samadaMSTratA
20401,5832,dvArArari
20402,5833,aGgakartana
20403,5834,muktimatI
20404,5834,danAyus
20405,5834,vilaGghayitvA
20406,5834,uparudhya
20407,5834,vijayadundubhitA
20408,5835,navavastra
20409,5835,jihvollekhanikA
20410,5836,vInAhin
20411,5836,lattikA
20412,5836,ravimaNi
20413,5836,saMghaguhya
20414,5837,kubhanyu
20415,5837,jitamanas
20416,5837,punarAgamana
20417,5837,taravI
20418,5837,mAtali
20419,5837,dAmbha
20420,5838,aiSamastya
20421,5838,grAhakavihaMga
20422,5839,girinimba
20423,5839,vAlauyapathaka
20424,5840,abhijuSTa
20425,5840,janmASTamItattva
20426,5840,uttarasaktha
20427,5840,upakartavya
20428,5840,sarvasaMnahana
20429,5840,zulv
20430,5841,anaznat
20431,5842,ziGkh
20432,5842,vedavatI
20433,5842,prekSApUrvam
20434,5842,acyutAgraja
20435,5843,vastujAta
20436,5843,Nya
20437,5844,kAmAsakti
20438,5844,marmapIDA
20439,5844,sarvatobhadrahoma
20440,5844,medhAkAma
20441,5844,vizvaksena
20442,5845,sahasrAmagha
20443,5845,ahorUpa
20444,5845,hAsta
20445,5845,salasala
20446,5845,harikavi
20447,5846,ekacinmaya
20448,5846,prAtazcandradyuti
20449,5846,priyavAdikA
20450,5846,budheya
20451,5847,azimividviS
20452,5847,samAci
20453,5847,zrutitAtparyanirNaya
20454,5847,Arabdhi
20455,5847,bIjodAharaNabAlabodhinI
20456,5847,huvanya
20457,5848,samunnAda
20458,5848,bhogagrAma
20459,5848,maNikAnana
20460,5848,bhUtAdika
20461,5849,nirjitendriya
20462,5849,kSudraMcara
20463,5849,yajJadAsI
20464,5850,suragati
20465,5850,SoDazAGghri
20466,5850,pratyarthibhUta
20467,5850,tapomUla
20468,5850,vaitraka
20469,5851,vizvasaha
20470,5851,daNDaviSkambha
20471,5851,sanmaGgala
20472,5851,arcArhaka
20473,5851,zuSkAgra
20474,5851,vetAlI
20475,5852,vikAsa
20476,5852,rAjataraMgiNI
20477,5853,gavyu
20478,5853,velava
20479,5853,abhisaMjvar
20480,5853,khori
20481,5854,rAjavAhikA
20482,5854,rAjavRtta
20483,5854,kSIreyI
20484,5854,sadyastA
20485,5854,dvyartha
20486,5855,abhyujjayini
20487,5855,dUpra
20488,5855,bodhAraNyayati
20489,5855,virodhana
20490,5855,satpuruSASTaka
20491,5856,mArajit
20492,5856,kularakSaka
20493,5856,zAntisAra
20494,5856,kuJjarI
20495,5856,nIlAkSa
20496,5856,samArSa
20497,5857,bhUtagaNa
20498,5857,bhrAtRpadmavana
20499,5857,saMdhyAvandanopAsanakrama
20500,5857,udaGISa
20501,5857,dUrevadha
20502,5858,caTulA
20503,5858,muktasaGga
20504,5858,atiroga
20505,5858,devapUjita
20506,5858,pItamAJjiSTha
20507,5859,upazalyaka
20508,5859,kausIdya
20509,5859,halakin
20510,5859,dhyAmalIkR
20511,5859,sadvastu
20512,5859,pUrNAkSya
20513,5860,carmAvRta
20514,5860,zAkavrata
20515,5860,pratyaGgam
20516,5860,vasatIvarI
20517,5860,hATakezvara
20518,5860,titIrSA
20519,5861,aptur
20520,5861,akaNTha
20521,5861,trailokyarAjya
20522,5861,viprAvamanyaka
20523,5862,svapnAya
20524,5862,saMstRR
20525,5862,Damarin
20526,5862,darpaNakAra
20527,5862,kAmIla
20528,5863,gatapAra
20529,5863,Antya
20530,5864,nAradopapurANa
20531,5864,viSayika
20532,5864,agnituNDa
20533,5864,kSatravRddha
20534,5865,dazapUlI
20535,5865,samarthanIya
20536,5866,aparApAta
20537,5866,komalavalkalA
20538,5866,mantriNI
20539,5866,RNaccheda
20540,5867,AdAtR
20541,5868,arthasaMgrahin
20542,5869,bhATTadinakara
20543,5869,sthUri
20544,5869,alpapattra
20545,5870,chAyAtman
20546,5870,hInA
20547,5870,kuNThamanas
20548,5871,utthAnavat
20549,5871,yathAsanam
20550,5871,vArimaya
20551,5871,zry
20552,5871,sutintiDI
20553,5872,parivatsarINa
20554,5872,dhAraNA
20555,5872,sahArdha
20556,5872,vidyAgItA
20557,5873,tAdRgvidha
20558,5873,hyo
20559,5873,dhAndhA
20560,5873,zvazurya
20561,5873,Atta
20562,5874,abhicara
20563,5874,sumitra
20564,5874,kRzAnavaka
20565,5874,pretazauca
20566,5874,raktakamala
20567,5874,zrIrAjacUDAmaNidIkSita
20568,5875,strIjita
20569,5875,darduraka
20570,5875,pIlusArastUpa
20571,5875,dhvani
20572,5876,SoDazI
20573,5876,prajAmRtatva
20574,5876,vAmana
20575,5876,guptA
20576,5876,vasubha
20577,5877,tArukSAyaNi
20578,5877,tApasya
20579,5878,meruvraja
20580,5878,bhAvacintAmaNi
20581,5879,vipas
20582,5879,gorajas
20583,5879,vimAya
20584,5879,pArijAtasarasvatImantra
20585,5879,tripuTaka
20586,5879,mRtasaMjIvanI
20587,5880,vizvAyupoSas
20588,5880,maGgh
20589,5881,vAditralaguDa
20590,5881,kareNumatI
20591,5882,avisrAvya
20592,5882,Akulita
20593,5882,mahAbuddharUpa
20594,5882,avyApta
20595,5883,zivazikhariNIstuti
20596,5883,acyutasthala
20597,5883,sarIDham
20598,5883,kaluSa
20599,5883,dantavaidarbha
20600,5883,upakArikA
20601,5884,prativasati
20602,5884,zaMgarA
20603,5884,RjutA
20604,5884,traivida
20605,5884,mahAtripurasundaryuttaratApanI
20606,5885,svacchatA
20607,5886,kAmavRddhi
20608,5886,vAsudevavargya
20609,5886,anyadurvaha
20610,5886,parIkSA
20611,5886,arkeSTa
20612,5887,prema
20613,5887,rathaproSTha
20614,5887,sAMgrAmikaguNa
20615,5887,bhadramustaka
20616,5888,zrIgupta
20617,5888,puNyatIrtha
20618,5889,RNoddhAra
20619,5889,kujapa
20620,5889,AGkSI
20621,5889,dhIraziva
20622,5889,parjanyajinvita
20623,5889,akAlameghodaya
20624,5890,pauMzcaleya
20625,5891,niravadhi
20626,5892,bahurAjan
20627,5893,svarasIkR
20628,5893,amItavarNa
20629,5893,vApadaNDa
20630,5893,zrutazravas
20631,5893,zivakAntA
20632,5893,jAlAmukha
20633,5894,ekAhan
20634,5894,mahAmaNi
20635,5895,hRdayopakartin
20636,5895,sudakSiNA
20637,5895,AkR
20638,5895,zUnyazarIratA
20639,5895,saidhrika
20640,5895,kanyAvedin
20641,5896,aindrI
20642,5897,bhikSusUtra
20643,5897,sabhopaviSTa
20644,5897,saMvartanI
20645,5897,upepsA
20646,5897,aSTamikA
20647,5897,vivad
20648,5898,sabrAhmaNa
20649,5898,bhayAlu
20650,5899,sabhApariSad
20651,5899,sthAnabhraSTa
20652,5900,zyenajIvin
20653,5901,muNDapRSTha
20654,5902,saMhatahasta
20655,5902,caturazItiyogAdhyAya
20656,5902,saMdAha
20657,5902,vidyAvadhU
20658,5902,mImAMsAziromaNi
20659,5902,vyAghrazveta
20660,5903,zucivAhya
20661,5903,sthAnabhraMza
20662,5903,madanavega
20663,5903,apamakSetra
20664,5903,sArasaMgraha
20665,5903,trivrata
20666,5904,vinAzitva
20667,5904,vanasindhura
20668,5904,prativiruddha
20669,5904,vizvAtmaka
20670,5904,kuNDakITa
20671,5905,paurNamAsAyana
20672,5905,ardhAmbu
20673,5905,jAtyaratnamaya
20674,5905,matsyAvatArakathana
20675,5906,digvrata
20676,5906,saMkSeparAmAyaNa
20677,5906,sRtvan
20678,5906,Abhrika
20679,5906,triMzatka
20680,5907,aGgahAra
20681,5907,praNayavihati
20682,5907,sodakumbha
20683,5908,utkAra
20684,5908,vidArikA
20685,5908,vaiyAkaraNasiddhAntamaJjUSA
20686,5908,vigrAham
20687,5909,viyogin
20688,5909,buhnA
20689,5909,kRtAvasakthika
20690,5910,sarvAkSa
20691,5910,prANapriya
20692,5910,phaNibhASya
20693,5911,samAMza
20694,5911,pratisaMhita
20695,5911,vardhra
20696,5911,raNaraGka
20697,5912,ardhavrata
20698,5913,maNimaya
20699,5913,alAsya
20700,5913,asaMjJatva
20701,5913,yajJavallI
20702,5914,ikSubhakSikA
20703,5914,zrAmaNera
20704,5914,vAdhyoSAyaNa
20705,5915,kAlavAla
20706,5916,pitRtithi
20707,5916,hRdga
20708,5916,dviretas
20709,5916,bhAratItIrthIya
20710,5917,kahlAra
20711,5917,vaicyuta
20712,5918,hastavinyAsa
20713,5918,svAmigirimAhAtmya
20714,5919,rudrasammita
20715,5920,parijAtaka
20716,5920,dardurAmra
20717,5920,adhyAkram
20718,5921,AsurIya
20719,5922,zrIdhra
20720,5923,auDumbara
20721,5923,sIravAha
20722,5924,jharasI
20723,5925,karNapUraka
20724,5926,mRtAhas
20725,5926,piGgalavatsAjIva
20726,5926,cetanIbhU
20727,5926,madhupati
20728,5926,pariyat
20729,5927,sujJAnaviMzati
20730,5927,sImantakaraNa
20731,5927,vinItaveSa
20732,5927,jAtapUrva
20733,5928,pazvekAdazinI
20734,5928,mRgajIvana
20735,5928,kASThasArivA
20736,5928,ghaNTAzabdapANi
20737,5928,duvas
20738,5929,yugAdi
20739,5930,pathikAzraya
20740,5930,dhAnAmuSTi
20741,5930,kSavikA
20742,5930,tUSNIMbhAva
20743,5931,asaMyatta
20744,5931,bhastrAkA
20745,5931,hastivarman
20746,5931,prabodhin
20747,5931,acetas
20748,5932,vedamAtRTIkA
20749,5932,avilaGghya
20750,5932,akAraNena
20751,5933,vakrarekhA
20752,5933,lambhitakAnti
20753,5934,zubhvan
20754,5935,vizvezvarIya
20755,5935,kuladevatA
20756,5935,vasupatnI
20757,5936,paritan
20758,5936,kauzAmba
20759,5936,agnibIja
20760,5937,karira
20761,5937,sthagita
20762,5937,saMdhAnakaraNa
20763,5937,sitAmbara
20764,5937,yadArSeya
20765,5938,saMhitAsArAvalI
20766,5938,harivyAsa
20767,5938,saprajJa
20768,5938,vazikA
20769,5939,svaharaNa
20770,5939,sthir
20771,5939,adhaHzayyA
20772,5939,snehapriya
20773,5939,trikauzeya
20774,5939,dhATI
20775,5940,padArthanirUpaNa
20776,5940,yajJastha
20777,5941,rahasa
20778,5941,rAmakaNTha
20779,5941,pattranAmaka
20780,5941,nArAyaNadeva
20781,5941,dyumnasAti
20782,5941,sahasrAha
20783,5942,ghaTAvasthA
20784,5942,lohazleSaNa
20785,5942,SaTsaptata
20786,5942,karkaTI
20787,5942,svavahita
20788,5942,AzAdAman
20789,5943,siktatA
20790,5943,zaurpaNAyya
20791,5943,maladAyaka
20792,5943,anikSiptadhUra
20793,5944,Abarha
20794,5944,zirodhAman
20795,5945,sahRd
20796,5945,adhivAsitA
20797,5945,cakrataila
20798,5945,sthirasaMgara
20799,5945,sadana
20800,5945,piGgAkSa
20801,5946,carmapuTa
20802,5946,yajvan
20803,5946,piSTapazunirNaya
20804,5946,purukutsa
20805,5946,sarvArthasiddha
20806,5946,pInavakSas
20807,5947,muktamaNDUkakaNTha
20808,5947,kSunnivRtti
20809,5947,sparzika
20810,5947,vipadgata
20811,5947,bhoganidhi
20812,5948,aprAzitR
20813,5948,kapila
20814,5948,hanumantabhaTTIya
20815,5948,nAmaratnAkara
20816,5948,saMgItacintAmaNi
20817,5948,haJjikA
20818,5949,mimardiSu
20819,5949,prAtipAna
20820,5949,karatalA
20821,5949,paJcika
20822,5949,ekAdazaskandhArthanirUpaNakArikA
20823,5949,mahAmaNDalezvara
20824,5950,ambaSTha
20825,5950,sugandhavat
20826,5950,asthipaJjara
20827,5950,avirahita
20828,5950,taraMgaka
20829,5951,yamya
20830,5952,pratigRdh
20831,5952,vedAntArthasaMgraha
20832,5952,cAruyazas
20833,5952,parinaSTa
20834,5952,ardhacandra
20835,5952,aindrArbhava
20836,5953,bhUtaviveka
20837,5953,nirIhA
20838,5953,rAmAyaNanirvacana
20839,5953,hairaNyagarbha
20840,5953,baddhR
20841,5953,nirastarAga
20842,5954,samAnikA
20843,5954,dadhibhakSa
20844,5955,kalmASa
20845,5956,yajadhyai
20846,5956,parivRdh
20847,5956,yantratakSan
20848,5957,pitRhatyA
20849,5958,naktAzin
20850,5958,sattAka
20851,5958,madavikSipta
20852,5958,nArAyaNacakravartikoza
20853,5958,SaDAmnAyaSaDdazanasaMkSepavAda
20854,5959,veNika
20855,5959,madhvasiddhAntasAra
20856,5959,AtivAhika
20857,5959,jambudvIpa
20858,5959,zikhikaNa
20859,5959,cera
20860,5960,pratakS
20861,5960,AnuguNya
20862,5960,ardhika
20863,5960,kuvRtti
20864,5961,sArisRkta
20865,5962,visphuritavya
20866,5962,ukhA
20867,5962,salloka
20868,5962,duravasthita
20869,5963,rAjakozAtaka
20870,5964,samayamAtRkA
20871,5964,pativatnI
20872,5964,mahi
20873,5964,yavanAla
20874,5964,ApRSTa
20875,5965,yazazcandra
20876,5965,nibhRtAgata
20877,5965,kaTisUtra
20878,5965,rAdhAnAtha
20879,5965,kAvyaprakAzasaMketa
20880,5966,mathurAmahiman
20881,5966,mAhiSmateyaka
20882,5966,vidUram
20883,5966,agre
20884,5967,zuddhazukra
20885,5967,anRtAkhyAna
20886,5967,sthemabhAj
20887,5967,dakSiNApavarga
20888,5967,agnihotraprAyaNa
20889,5967,bhuzuNDI
20890,5968,azvatthakalpa
20891,5968,udyojita
20892,5969,upakramaNa
20893,5969,prasRtaja
20894,5970,prasvedajala
20895,5971,kozavRddhi
20896,5972,mArgaka
20897,5972,vividhopalabhUSita
20898,5972,zatakusumA
20899,5972,jAtUbharman
20900,5972,meb
20901,5973,balidAnavidhi
20902,5973,upasaMgRhIta
20903,5973,sarvasvAra
20904,5973,paramArthasArasaMkSepavivRti
20905,5973,avicAra
20906,5973,samuddezIya
20907,5974,ajitabalA
20908,5974,vaisarjanatva
20909,5974,pratyaGgadakSiNA
20910,5974,bRhacchAla
20911,5975,viyogAvaha
20912,5976,AdhUpana
20913,5977,mahAstotra
20914,5977,vyad
20915,5977,vallirASTra
20916,5977,saumAyanaka
20917,5978,sarin
20918,5978,durbodha
20919,5978,raktapittakAsa
20920,5978,brahmacarya
20921,5979,zatatanti
20922,5979,vidvaccittaprasAdinI
20923,5979,kAlakIla
20924,5979,mayUravarman
20925,5980,samrAjJI
20926,5980,laghukhaTvikA
20927,5981,pratipattraphalA
20928,5981,upasthA
20929,5981,leTya
20930,5981,lokadambhaka
20931,5982,mukundapriya
20932,5982,zarava
20933,5982,agniman
20934,5983,devAsurapati
20935,5984,tridhAtva
20936,5984,gotamapRcchA
20937,5984,mahAnubhAvatva
20938,5984,madragAra
20939,5984,paitAmahaka
20940,5985,sarasazabdasaraNi
20941,5985,nakrahAraka
20942,5986,vipazvin
20943,5987,pratimantraNa
20944,5987,zarmiSThA
20945,5988,vizvanAthadevaprakAza
20946,5989,UrdhvatAla
20947,5989,pApanizcaya
20948,5990,apakarSaNa
20949,5990,kSamAbhuj
20950,5990,zrItejas
20951,5990,arkasuta
20952,5990,tIraja
20953,5991,auttami
20954,5991,yUthabandha
20955,5991,zalyadA
20956,5991,mukhazuddhi
20957,5991,jAmadagna
20958,5991,caNDamahAroSaNatantra
20959,5992,sauvAsinI
20960,5992,trikauzeya
20961,5992,vAllabhya
20962,5992,nipItakusuma
20963,5992,pIDitatA
20964,5993,vallabhaka
20965,5993,daNDadhAra
20966,5993,kSamAdaMza
20967,5993,zailaputrI
20968,5993,paripuSkarA
20969,5993,zuSkaparNavat
20970,5994,saMnizrita
20971,5994,anuyAtra
20972,5994,vAtaghnatvAdinirNaya
20973,5994,paryavadAtazrutatA
20974,5995,sarvatobhadramaNDaladevatAmantra
20975,5995,atharvAGgiras
20976,5995,zamanI
20977,5995,raghupati
20978,5995,parApravezikA
20979,5995,kAruNya
20980,5996,pAlin
20981,5996,abhyudayin
20982,5996,vacanakara
20983,5997,suvarNanAbha
20984,5998,vAmanIkRta
20985,5998,mAnasAra
20986,5998,diya
20987,5998,kuNDin
20988,5999,bhArujika
20989,6000,kuraGgama
20990,6000,uttathya
20991,6000,sarvadhanvin
20992,6001,vatsaguru
20993,6001,vyalIkam
20994,6001,tapasvitA
20995,6002,eSaNAsamiti
20996,6002,rodhakRt
20997,6003,udayarkSa
20998,6003,saMdhAnI
20999,6004,uDDIna
21000,6004,mahAzAkha
21001,6004,prasthikA
21002,6004,sUryAvid
21003,6004,nirebha
21004,6005,drutavAhana
21005,6005,saMkocanIyatva
21006,6005,bhujAbhuji
21007,6006,ikSvAkukulaja
21008,6007,kup
21009,6007,purastAdvadana
21010,6007,TItkAra
21011,6007,vitathavAdin
21012,6007,nIcAyaka
21013,6008,tUSNIMviprakramaNa
21014,6008,sampraduSTa
21015,6008,gatarAtri
21016,6009,avarohita
21017,6009,sakalasiddhi
21018,6009,anutRR
21019,6009,bhairavA
21020,6009,abhyAruh
21021,6010,vinayavibhASAzAstra
21022,6011,vyatirekyudAharaNa
21023,6012,zrutisAra
21024,6012,pravAda
21025,6012,vikRz
21026,6012,daivahIna
21027,6013,kSveDA
21028,6013,bhRkuMza
21029,6013,saMsthA
21030,6013,pratyantima
21031,6013,baTukapaJcAGga
21032,6014,sAmmAtura
21033,6014,bahudAsapuruSa
21034,6014,jAmAtRtva
21035,6015,zilAyUpa
21036,6016,mokSasAmrAjyasiddhi
21037,6016,ravidharman
21038,6016,Urdhvamanthin
21039,6016,yajJApeta
21040,6017,kulAdya
21041,6017,daNDabhRt
21042,6017,pratigati
21043,6017,kAmopahata
21044,6017,riGgita
21045,6017,maccha
21046,6018,hanumad
21047,6019,laghumAtra
21048,6019,vedavidyAdhigama
21049,6019,mahAnubhAvatA
21050,6019,padaSThIva
21051,6019,maSyabhAvAt
21052,6019,viSamIbhU
21053,6020,nandikezvarotpatti
21054,6020,utsaktha
21055,6020,Anamya
21056,6021,dhanurvakra
21057,6021,brahmadveSin
21058,6022,vidyAvat
21059,6022,puraskArya
21060,6022,naDinI
21061,6022,brAhmaNakula
21062,6022,nirUpaNA
21063,6023,amadyapamadyat
21064,6023,vAjedhyA
21065,6023,mahAbhAratasamuccaya
21066,6023,svAdhiSThAna
21067,6024,vAjasaMnyasta
21068,6024,phalasneha
21069,6024,rarATI
21070,6024,tAluvizoSaNa
21071,6024,sulalita
21072,6024,bhUtilaya
21073,6025,grahaNI
21074,6026,citrAGgulitA
21075,6026,puruSArthAnuzAsana
21076,6027,yAcana
21077,6027,gAyatrIpurazcaraNa
21078,6027,drApi
21079,6027,medazcheda
21080,6028,pragAhana
21081,6028,guNigaNa
21082,6028,kulagRha
21083,6028,vahninAzana
21084,6028,saMsargitA
21085,6029,svagatam
21086,6029,jaTharajvalana
21087,6029,trivarUtha
21088,6029,surabhigandha
21089,6030,saMskAravidhi
21090,6031,rasatas
21091,6031,kAyagata
21092,6031,devacakra
21093,6032,grAmarathyA
21094,6032,laGgana
21095,6032,kAkulImRga
21096,6032,uttAraNa
21097,6032,zukravAra
21098,6033,devapUjAvidhi
21099,6033,subrahmabandhUka
21100,6033,khyAtaviruddhatA
21101,6033,praman
21102,6034,bindupattra
21103,6035,kAkAdanI
21104,6035,vakvasa
21105,6035,samprasru
21106,6036,udR
21107,6036,nakSatrastoma
21108,6036,paJcabhaTTIya
21109,6037,zrIbhAgavata
21110,6037,bhAkSAlaka
21111,6037,devayazasin
21112,6037,pakSavaJcitaka
21113,6037,vediSTha
21114,6038,tArkSyadhvaja
21115,6039,bhRgupAta
21116,6039,zyAmasujayanta
21117,6039,raivatikIya
21118,6039,nanAnduHpati
21119,6039,pAtheyavat
21120,6039,phaNimukha
21121,6040,nirandhas
21122,6040,pratyavagrah
21123,6040,devatAti
21124,6040,sitAtraya
21125,6040,udakaghAta
21126,6041,zyAmAcAratantra
21127,6041,abhIke
21128,6042,lokAbhilASin
21129,6042,vaiyAsika
21130,6042,itas
21131,6042,anujyeSTham
21132,6043,meDhra
21133,6044,anuvedha
21134,6045,salilapati
21135,6045,padAvihAra
21136,6046,hiNDana
21137,6046,abhyuddhRta
21138,6046,vyakta
21139,6046,skandavarman
21140,6046,sadasya
21141,6046,smaralekha
21142,6047,bhaikSopajIvin
21143,6047,pattri
21144,6047,karNamukura
21145,6048,tathAkaraNa
21146,6048,tanUruc
